,Unnamed: 0,Comentario,Nome,Data,Comentario_Limpo,Sentimento
69,69,"I finished the game very calmly, experimenting the details of the setting, which have always been a strong point in the franchise. My surprise is that it is really well executed; sounds and visuals are well crafted; highlight for sound design, really very immersive. There is no combat, just small sections with escape-based gameplay. It doesn't bother me, since the game clearly aims at the narrative. I liked the modern look of the plot and the ""tools"" used by the protagonist. My consideration is in relation to the story itself, which leaves no room for interpretation, worrying about telling the story in the clearest way possible.",vzermiani,2024-02-05,finished game calmly experimenting detail setting always strong point franchise surprise really well executed sound visuals well crafted highlight sound design really immersive combat small section escapebased gameplay doesnt bother since game clearly aim narrative liked modern look plot tool used protagonist consideration relation story leaf room interpretation worrying telling story clearest way possible,positivo
70,70,[SPOILER ALERT: This review contains spoilers.],Koleck,2024-02-05,spoiler alert review contains spoiler,positivo
71,71,"The game itself is very interesting, it tries to adapt the story to our current times and it does it really well with a great atmosphere and sound effects that really puts yourself as if you were the protagonist, Masahiro Ito designed a great monster who will try to catch you through this madness, Akira Yamaoka designed a great music to create an atmosphere that will scare you and make you feel uncomfortable at all time. The story is interesting and good but the explanation that this game gives you could be a bit repetitive, the cinematics are not the best but they are acceptable, level designs are amazing, the gameplay could have so much potential if they were ambitious but they weren’t unfortunately, and the game itself is short but a really good experience in my opinion. It is not the best silent hill game ever made but at least is a good start of the return of Konami to the horror franchise and also is a free game that will give you a good horror experience, and for that I’ll give this game a good 8/10 and I really hope great things for Konami and silent hill in the future.",GhostXZ,2024-02-05,game interesting try adapt story current time really well great atmosphere sound effect really put protagonist masahiro ito designed great monster try catch madness air yamaha designed great music create atmosphere scare make feel uncomfortable time story interesting good explanation game give could bit repetitive cinematic best acceptable level design amazing gameplay could much potential ambitious ’ unfortunately game short really good experience opinion best silent hill game ever made least good start return kami horror franchise also free game give good horror experience ’ give game good really hope great thing kami silent hill future,positivo
72,72,"Buena ambientación pero mala trama, bastante obvia, tratan al jugador como tontos tratando de explicar la situación demasiadas veces, muy repetitivo.",Pacheconsky,2024-02-05,good setting bad plot quite obvious treat player fool trying explain situation many time repetitive,negativo
73,73,"The game has good visuals and music but konami seems to have lost what makes a silent hill game. The delivery of the plot is too direct there is no symbolism here to be found, , also, I think this ""modern tragedy"" is too small of a theme in comparison to classic games where it was much darker. The gameplay is just stupid, even as walking simulator it takes control away way too often, so the player loses all of his immersion. The chases just don't work, most of the time it feels like you get caught randomly or as if you have to memorize a level because glitching phone doesn't fully work as it intended. Kind of afraid for the franchise after this entry.",Locksion,2024-02-05,game good visuals music kami seems lost make silent hill game delivery plot direct symbolism found also think modern tragedy small theme comparison classic game much darker gameplay stupid even walking simulator take control away way often player loses immersion chase dont work time feel like get caught randomly memorize level switching phone doesnt fully work intended kind afraid franchise entry,negativo
74,74,"Being the first glimpse of what Konami can do nowadays with the franchise, it’s really good.
I just get the feeling that all these bad reviews come from either people that hasn’t even played the game and is just hating on it, or from Team Silent fanboys that hate everything that isn’t made by them.",JonahHdz,2024-02-05,first glimpse kami nowadays franchise ’ really good get feeling bad review come either people ’ even played game hating team silent annoys hate everything ’ made,negativo
75,75,"It looks like Silent Hill, but the plot is bad... the gameplay is decent, though it manages to be worse than SH **** Memories.",trihaz,2024-02-05,look like silent hill plot bad gameplay decent though manages worse sh memory,negativo
76,76,"This is a fresh Start For the Silent Hill Franchise, I really enjoy it and the music and atmosphere is really Good️",D,2024-02-05,fresh start silent hill franchise really enjoy music atmosphere really good️,positivo
77,77,"Me parece un juego interesante, sobretodo tratando un tema que a día de hoy cada vez hay más casos como es el tema del acoso y la ansiedad que sufren en silencio muchas personas el que sea gratis también ayuda a que llegue alas personas a mi me a gustado como lo han interpretado y como te sumerge en ese entorno oscuro",Purillo,2024-02-05,seems interesting game dealing issue today case issue harassment anxiety many people suffer silence free also help get people liked interpreted immersed dark environment,positivo
78,78,"Grata surpresa, atmosfera, gráficos, e a mensagemdo game o torna uma boa pedida, Parabéns a Konami por lançar no anúncio e gratuito.",Kellvys_Rayr,2024-02-05,great surprise atmosphere graphic game game make good choice congratulations kami releasing ad free,positivo
79,79,"Short but sweet, the short message mixes modern horror elements with a fresh take on the original silent hill style. It breathes new life into the genre and ushers in more lore that will surely lead into the next iteration of silent hill. You won’t want to miss this if you’re a fan of modern horror.",Robertc,2024-02-04,short sweet short message mix modern horror element fresh take original silent hill style breaches new life genre usher lore surely lead next iteration silent hill ’ want miss ’ fan modern horror,positivo
80,80,Konami claramente necesita retroalimentación por eso saca estos juegos espero logren algo mejor a futuro,Swarm,2024-02-04,kami clearly need feedback take game hope achieve something better future,positivo
81,81,Visuals and music were great.  The game had a Silent Hill vibe to it which was cool.  The chase gameplay scenes were tense but also kind of annoying.  The game did give me goosebumps a few times.  It was decent for a free game.  The plot wasn't very satisfying tho.,wesker,2024-02-04,visuals music great game silent hill vibe cool chase gameplay scene tense also kind annoying game give goosebump time decent free game plot wasnt satisfying tho,positivo
82,82,Good experience and a literal short message that this new generation and prior can learn something from.,Lokostill,2024-02-04,good experience literal short message new generation prior learn something,positivo
83,83,"It is a fresh breath of air after the 'Ascension' thing. You really can feel the attention to detail in the enviromental story-telling and in the contributions to Silent Hill lore. For instance, turning it into something like ""Silent Hill Phenomenon"" is genius and gives the perfect room to expand the Silent Hill universe out of the actual town. 

Just one thing, if Konami wants to keep what makes Silent Hill special and create new cult classics like Silent Hill 2, they should hire writers who are big fans of David Lynch, and who can adopt his ""subtle"" and ""unapologetic"" story-telling style in a smooth and gamey way (Alan Wake is a good example). I don't think the world expects more Hollywood-esque written Silent Hill games. There are lots of go-to horror games like this and the competetion is harsh, it's hard to be unique. Use the strengths of series, and take the risks in writing, I'm sure it'll worth it at some point.",yigitcanonal,2024-02-04,fresh breath air ascension thing really feel attention detail environmental storytelling contribution silent hill lore instance turning something like silent hill phenomenon genius give perfect room expand silent hill universe actual town one thing kami want keep make silent hill special create new cult classic like silent hill hire writer big fan david lynch adopt subtle unapologetic storytelling style smooth game way alan wake good example dont think world expects hollywoodesque written silent hill game lot goto horror game like competition harsh hard unique use strength series take risk writing im sure till worth point,positivo
84,84,"A short, scary, moody walking simulator—go into it knowing what to expect. I appreciate this as a gesture of good will to fans and a way to respect that Silent Hill is first and foremost about cinematic horror. My complaint is that the writing is so literal and excessive, almost a quantity over quality problem. Everything going on has to be spelled out twice, while Silent Hill traditionally has been good because the storytelling was more subtle. I’m not talking about the themes, just the way they’re communicated. The other aspect of the writing I don’t like is that the dialogue, notes, and scrawlings on the walls are kind of mediocre. The English writers/regionalizers should have put more discipline and nuance into the word choice. Two examples: “sexy stuff.” Teens don’t say that. They’d say “n*des” or maybe “lewds.” And the insults used by the bullies and stuff are kind of mild and unspecific? “loser” “liar” etc. It kind of undercuts its own attempt to portray bullying. Bullying and abuse are harsh and evil, and it would have been much scarier if they hadn’t pulled their punches. I was verbally abused as a child and it was… so much meaner than this. This game could have been a whole other level of scary AND purposeful with better writing. Walking simulators are GREAT; think about Gone Home, Edith Finch, we’ve all gone to the rapture. I’m fine with a SH walking simulator and I know we’ll be getting full survival horror games. But this seems like it’s trailing behind the greats of the genre, another bright-eyed imitator, and it’s because of the writing.",Jakesymbol,2024-02-04,short scary moody walking simulator—go knowing expect appreciate gesture good fan way respect silent hill first foremost cinematic horror complaint writing literal excessive almost quantity quality problem everything going spelled twice silent hill traditionally good storytelling subtle ’ talking theme way ’ communicated aspect writing ’ like dialogue note sprawling wall kind mediocre english writersregionalizers put discipline nuance word choice two example “ sexy stuff ” teen ’ say ’ say “ des ” maybe “ leads ” insult used bully stuff kind mild specific “ loser ” “ liar ” etc kind undercut attempt portray bullying bullying abuse harsh evil would much career ’ pulled punch verbally abused child was… much meager game could whole level scary purposeful better writing walking simulator great think gone home edit finch ’ gone capture ’ fine sh walking simulator know ’ getting full survival horror game seems like ’ trailing behind great genre another frightened imitation ’ writing,negativo
85,85,"This game, even free, is still expensive. It's just a walking simulator where nothing happens, it makes me scared of SH2 (which already doesn't look good considering it's the bloober team).",iimarizinha_xz,2024-02-02,game even free still expensive walking simulator nothing happens make scared sh already doesnt look good considering bomber team,positivo
86,86,"The game is a disappointment, I had higher hopes for the game because It's Silent Hill well known title in horror gaming industry but Its just disappointing. the only things that like about the game are the graphics and the atmosphere, they where great but other than that the game is not what I where expecting.",Rosvlt,2024-02-04,game disappointment higher hope game silent hill well known title horror gaming industry disappointing thing like game graphic atmosphere great game expecting,positivo
87,87,"The voice acting could have been better. And they should have removed it all together in places. For instance, the writing in the air or on refrigerators should have been left to us to read. It would have been more powerful. 

There was some lack of sublety, but overall, this game was solid. I loved the atmosphere and sound design. I felt connected to the characters. 

And I LOVED the monster design. So unique, beautiful and unsettling. The way it moved and the combined human-surreal shape was wonderfully unnerving. 

Is it a perfect Silent Hill? No, but it's pretty dang solid.",Cherriecoke,2024-02-04,voice acting could better removed together place instance writing air refrigerator left u read would powerful lack subtlety overall game solid loved atmosphere sound design felt connected character loved monster design unique beautiful unsettling way moved combined humansurreal shape wonderfully underwing perfect silent hill pretty dang solid,positivo
88,88,"Silent Hill: The Short Message is a good experience. It has a good story, good setting, good music by Akira Yamaoka himself, good artistic design (monsters and locations), and the gameplay is good. Overall, this is the first step in the right direction for Konami and I hope they take notes with this game. Silent Hill was never an action-based horror franchise and it's ridiculous seeing so many people criticize the game for being boring. And it is a shame that when Konami finally does something Silent Hill related that's more than decent, people still criticizes them. But that basically happens with every +20 year old gaming franchise, just look at Final Fantasy. Overall, The Short Message is a good experience. It isn't a masterpiece and it's missing aspects of what makes Silent Hill Silent Hill. But for a 2 hour long, free and experimental game which was made to basically test the grounds for future Silent Hill projects, it does more than what one might think. Try it for yourself and make your own conclusion.",Fake,2024-02-04,silent hill short message good experience good story good setting good music air yamaha good artistic design monster location gameplay good overall first step right direction kami hope take note game silent hill never actionbased horror franchise ridiculous seeing many people criticize game boring shame kami finally something silent hill related thats decent people still criticizes basically happens every year old gaming franchise look final fantasy overall short message good experience isnt masterpiece missing aspect make silent hill silent hill hour long free experimental game made basically test ground future silent hill project one might think try make conclusion,positivo
89,89,"Para mim esse jogo não deveria se chamar silent Hill e sim "" The Short Message "". Mais jamais silent Hill. tenho a mesma opinião com relação ao silent Hill ascensão aquilo não é silent Hill caramba.",DrObaid,2024-02-04,game called silent hill short messageever never silent hill opinion regarding silent hill ascension silent hill damn,negativo
90,90,"Most people seem to hate it but forget the fact that this is more of a psychological horror and not jumpscares, scary chases, etc. It's not perfect but this is a really decent Silent Hill game for its price. It represents current teenagers' depression fairly well",DolphLOL,2024-02-04,people seem hate forget fact psychological horror jumpscares scary chase etc perfect really decent silent hill game price represents current teenager depression fairly well,negativo
91,91,"Solid title, keeps you engaged to the very end. Graphics and the atmosphere are on point. Definitely recommend this one to all horror fans.",Samsonite,2024-02-04,solid title keep engaged end graphic atmosphere point definitely recommend one horror fan,positivo
92,92,"Simply lame, no action, chase sequence, horror drama. Do not expect a Silent Hill game. Think Until Dawn but no choices.",DabbDaddy,2024-02-04,simply lame action chase sequence horror drama expect silent hill game think dawn choice,negativo
93,93,"Ever wondered what PT would be like if it were awful, bland and not scary in the least? Well wonder no longer. There are better games to spend your time on.",funkata,2024-02-04,ever wondered pt would like awful bland scary least well wonder longer better game spend time,negativo
94,94,Esse jogo refletiu oque eu sentia no passado muito boa a mensagem que o jogo passa recomendo muito bom,Lady_Alucard,2024-02-04,game reflected felt good past message game go,positivo
95,95,[SPOILER ALERT: This review contains spoilers.],Astikka,2024-02-04,spoiler alert review contains spoiler,positivo
96,96,[SPOILER ALERT: This review contains spoilers.],somepapi,2024-02-04,spoiler alert review contains spoiler,positivo
97,97,"The story was interesting but the English voice acting was hammy and over the top and goofy and it really broke the immersion and killed the seriousness of the story, though I guess that is teenagers for ya. The maze chase sequences were complete garbage though and the walking speed was too slow. But it was free and short and entertaining so worth a playthrough.",TheWrenness,2024-02-04,story interesting english voice acting army top goofy really broke immersion killed seriousness story though guess teenager ya maze chase sequence complete garbage though walking speed slow free short entertaining worth playthrough,positivo
98,98,"Muito boa experiência. Atmosfera de terror, com bons gráficos, a exceção das mãos da personagem que tem texturas bem abaixo. É praticamente uma demo com menos de 2h, mas a história, apesar de ser um drama adolescente, te prende até descobrir o que está acontecendo. Para um game gratuito, me surpreendeu. É uma boa amostra do que pode vir nos próximos jogos.",Rafael_S_C,2024-02-04,good experienceterror atmosphere good graphic except hand character texture well belowits practically demo hour story despite teenage drama hold find happeningfor free game surprised meet good sample come next game,positivo
99,99,"I mean for a freebie it's decent, but clearly a woke feminist game, all characters are female the few male they mention ate bad and evil.",Kaijyuu,2024-02-04,mean freeze decent clearly woke feminist game character female male mention ate bad evil,negativo
100,100,"No sé exactamente qué tiene de bueno este juego, que es gratis? En mi opinión es malísimo, nada que ver con la saga salvo un solo monstruo, repetitivo hasta la saciedad, un juego que lo único que te transmite es un poco de adrenalina al momento de huir, no tiene nada más, es un constante prueba y error... no me ha gustado nada",Moises,2024-02-04,dont know exactly game good freeing opinion bad nothing saga except single monster repetitive variety game thing transmits bit adrenaline fleeing nothing constant test anterior didnt like anything,negativo
101,101,"que el juego sea gratis no es motivo para no recalcar que el juego es simplemente malo, nada que ver con Silent hill.
El mensaje sobre la depresion esta tan mal aplicado que hasta es ofensivo para las personas que puedan llegar a padecer este mal.
Ni siquiera el gameplay se salva, siendo un corre que te pillo generico, ni siquiera su ambientacion es buena.
¿hay algo que este juego no haga mal?
si fuera de pago seria la estafa del año",darkok,2024-02-03,game free reason emphasize game simply bad nothing silent hill message depression badly applied even offensive people suffer evil even gameplay saved run get generic even setting good anything game wrong would scam year,negativo
102,102,"This game has a gameplay that looks like from the 90s. We can finally say Konami is dead.
No wonder why Sony is closing studios in Japan in favor of western studios.",dragonfirees,2024-02-03,game gameplay look like finally say kami dead wonder sony closing studio japan favor western studio,neutro
103,103,"this game is trying to be PT but didn't work. someplaces are scary but mainly just a walking simulator. Since it's free I'll give it a higher score, the story of the game is concerning to the modern society but it is not well written enough to be a horror game yet. if they have polished it a bit more then it could be a better horror game",Moonvibe,2024-02-03,game trying pt didnt work someplaces scary mainly walking simulator since free ill give higher score story game concerning modern society well written enough horror game yet polished bit could better horror game,negativo
104,104,"Un buon ritorno per la saga. Ottime atmosfere, buona storia e ****. Peccato solo per il gameplay un po scialbo ma tutto sommato sono circa 2 ore intense.",Antonio,2024-02-03,good return sagaexcellent atmosphere good history bad somewhat skills gameplay intense hour,positivo
105,105,"The story is a bit straightforward and probably aimed at teenagers more then adults, but for what this is is (1,5 tech demo) I was entertained. Moody, scarry, some impressive visuals and ideas. A bit too little gameplay.",PJMZdanowski,2024-02-03,story bit straightforward probably aimed teenager adult tech demo entertained moody carry impressive visuals idea bit little gameplay,positivo
106,106,"Visualmente pudo ser mejor, aun así cumple, por lo tanto no resta. Lo más importante que es la ambientación e historia, en ambos casos, no decepcionan. Mi única queja, y por la cual no le pongo 10 es porque ,e pareció muy poco sutil, tampoco es que buscara algo donde todo son simbolismos, pero dejar mas cosas a la imaginación me hubira agradado. En general una entrega muy solida.",Nebula_pad,2024-02-03,visually could better still complies therefore remainthe important thing setting history case disappointed complaint put seemed little subtle would look something everything symbolism leaving thing imagination would pleased mein general solid delivery,positivo
107,107,"Obra de arte que regresa a sus raíces, en verdad la historia me cautivo, es una maravilla como tocan temas tan profundo y tan duros y los manejan de una excelente manera, me da gusto saber que Silent Hill porfin volvió a sus orígenes",Sorattgl,2024-02-03,work art return root truth story captives wonderful touch deep hard issue handle excellent way pleased know silent hill portion returned origin,positivo
108,108,"This is probably the best thing that has come out since the 4th part. For a free game, this is more than a worthy project, I would even be willing to pay for it.Very heartfelt story, good sound design, the location looks very well-crafted. I really like it.",Asura,2024-02-03,probably best thing come since th part free game worthy project would even willing pay very heartfelt story good sound design location look wellcrafted really like,positivo
109,109,Tiene un mensaje buenisimo que no se atreve a hablar nadie de la industria y graficamente es bueno,Manelzamora,2024-02-03,great message one dare speak industry good,positivo
110,110,"Even as a free add on this is really poor.
Avoid at all costs, I’ve not idea who agreed this but then need a strong talking to.",Audi,2024-02-03,even free add really poor avoid cost ’ idea agreed need strong talking,positivo
111,111,"Tematicamente interessante e atual, porem com narrativa rasa e adolescente, sem valor de gameplay algum e com um clima de terror  fraco. Pelo menos é bonito, com boa sonorização, e talvez a unica grande façanha dele que o salve de receber notas menores, é ser de graça.",dekaito,2024-02-03,theoretically interesting current shallow adolescent narrative gameplay value wealthy horror climate least beautiful good sound perhaps big feat save receiving smaller note free,positivo
112,112,"Silent Hill: The Short Message, continues an unfortunate trend after the mainline games... a game full of potential that falls flat on its face. While visually nice to look at, there's very little in terms of substance in the actual game. It also lacks a lot of the horror that Silent Hill is known for. The story is very weak, and the characters are very forgettable (not aided by lackluster voiceovers). At least the game is free, and not too long, but if an experience like this is indicative of Silent Hill's future, then the future is about as clear as the fog in the titular town.",Igl,2024-02-03,silent hill short message continues unfortunate trend mainline game game full potential fall flat face visually nice look there little term substance actual game also lack lot horror silent hill known story weak character unforgettable aided lackluster voiceover least game free long experience like indicative silent hill future future clear fog titular town,negativo
113,113,"Im not a fan of horror games where you just run away from a monster, but since is a Silent Hill new game, and as a hardcore fan, a had to tried, and was a good surprise for me, story is great, graphics are very good regarding that is a free game, there are a lot of easter eggs about old games, and gameplay is very good too, for been the first silent hill game release since a long time ago, is a great comeback for the franchise.",Ishigo,2024-02-03,im fan horror game run away monster since silent hill new game hardcore fan tried good surprise story great graphic good regarding free game lot easter egg old game gameplay good first silent hill game release since long time ago great comeback franchise,positivo
114,114,"Muy buen  juego ambientalizado  para  nuevas generaciones y manteniendo el estilo viejo de Silent Hill, tomando en cuento un tema muy delicado para  la época actual y la verdad  que se  desenvuelve bastante bien.",BETRIOVEN,2024-02-03,good setting game new generation maintaining silent hill old style taking account delicate theme current era truth develops quite well,positivo
115,115,Es una joya el juego trata una historia interesante dentro del nuevo juego de silent hill. Gratis una duración de casi 3hs si no pudiste jugar P.T este es lo más parecido.,Ariel-X,2024-02-03,jewel game interesting story within new silent hill carefree duration almost h could play pt closest thing,positivo
116,116,"I love the game, the atmosphere, music and the story, and the theme of the game. It's such a wonderful masterpiece",Nothypie,2024-02-03,love game atmosphere music story theme game wonderful masterpiece,positivo
117,117,"É um bom game , ele trata de um assunto bem pesado .
Talvez o pessoal não gostou tanto por ser em primeira pessoa ,
mas como um game grátuito vale super a pena .",GamerPro,2024-02-03,good game deal heavy subject maybe people didnt like much first person game game super worth,positivo
118,118,"Juego gratuito de 3 horas que te abrirá el apetito y las ganas para tener hype de silent Hill. Si no tuviste la oportunidad de jugar a PT, este es tu juego.",Mai,2024-02-03,free hour game open appetite desire silent hill hype opportunity play pt game,positivo
119,119,[SPOILER ALERT: This review contains spoilers.],Nubosis,2024-02-03,spoiler alert review contains spoiler,positivo
120,120,"For a free game, we’ve got a nice scary and good game for our ps5, reminded me of TP. Such a nice adventure I had with it",JorgeMora,2024-02-03,free game ’ got nice scary good game p reminded tp nice adventure,positivo
121,121,"This is a very simple, 2-hours free-to-play videogame that shouldn't be called silent hill.",andreasbenakis,2024-02-03,simple hour freetoplay videogame shouldnt called silent hill,neutro
122,122,"Весь гемплей это читать записки и бегать от срашной хреноты. Зачем тут silent hill приплели не понятно, хотя понятно придумали тупую историю и впихнули громкое название. Взяли куски из p.t., побегушки из sh **** memories и дверь закрытую из sh 4 the room. Одна только тупорылая головоломка. Вечно ноет главная героиня-персонаж ( страшная как горила), никакого сопереживания это только бесит, возникает только вопрос, когда же это существо заткнется? Город Silent hill тут упоминается только в маленькой писуличке. Это не игра, это мусор, это трэш. Konami вы контора пи****.",BaBka_YaGGa,2024-02-03,whole temple read note run puff horseradishwhy silent hill clear although clearly came stupid story showed loud namekey took piece pt run sh memory door closed sh commonly stupid puzzlethe main character forever acting terrible gorilla piss empathy question arises creature shut the city silent hill mentioned small pussythis game garbage trashkonami office pi,negativo
123,123,"Have absolutely everything a silent hill fan wants and needs. While I was playing it totally gave the first 4 game vibes. Music wise, gameplay wise, quality wise, everything is perfect in this game. Completely worth it to play.
And mostly importantly, it has a great surprise at the end of the game forthose who loved the soundtracks of the games.",Purple_souled,2024-02-03,absolutely everything silent hill fan want need playing totally gave first game vibe music wise gameplay wise quality wise everything perfect game completely worth play mostly importantly great surprise end game forthose loved soundtrack game,positivo
124,124,"Excelente juego tiene la decencia de silent hill en sus venas, la temática que toca si bien es algo adolescente la sabe plasmar bien.",Darksickness,2024-02-03,excellent game decency silent hill vein theme play although something teenage know well,positivo
125,125,"This is classic and PEAK Silent Hill! Although there is no combator puzzles, the thematic elements and presentation are exactly what Silent Hill is about, trauma and guilt. Evidently, many fans and publications are under the impression that Silent Hill is just a survivor horror franchise and have fundamentally misunderstood what it is. Those that have not are going to get it and love it.",TheGoodGoat,2024-02-03,classic peak silent hill although combat puzzle thematic element presentation exactly silent hill trauma guilt evidently many fan publication impression silent hill survivor horror franchise fundamentally misunderstood going get love,negativo
126,126,"For a free short horror game it's at best fine. As a Silent Hill game it's trash. It has nothing to do with Silent Hill.  It has in your face messages. There isn't one mention or reference to anything Silent Hill related in the entire game. I'm almost positive this was a completely different game Konami just slapped the ""Silent Hill"" label on and put out.",Tedakin,2024-02-03,free short horror game best fine silent hill game trash nothing silent hill face message isnt one mention reference anything silent hill related entire game im almost positive completely different game kami slapped silent hill label put,positivo
127,127,"Pathetic and uninteresting, has nothing to do with silent hill lore and atmosphere.",dimaarch,2024-02-03,pathetic uninteresting nothing silent hill lore atmosphere,negativo
128,128,"Que se fuma la ""prensa"" para dar semejantes notas? El juego tiene una historia interesante, luce gráficamente bien y es gratis, qué mas se puede pedir?",Mikez,2024-02-03,press smoked give notesthe game interesting story look graphically well free else ask,positivo
129,129,"Un buen comienzo para el renacimiento de Silent Hill. Un juego gratis, corto y con una premisa muy acotada a los tiempos actuales, pero manteniendo la esencia de Silent Hill: el terror psicológico.",Escante,2024-02-03,good start renaissance silent hill free short game premise limited current time maintaining silent hill essence psychological terror,positivo
130,130,"Seeing a lot of these other reviews truly sadden me, because they either are completely insensitive and misrepresent the story, or complain about the gameplay. SH:TSM's story is one of the best stories the series has had so far, delving into TONS of topics of teen struggles, such as regret, childhood trauma, self-doubt, depression, and many others. The first segment is a bit TOO blunt for a silent hill title, but later on, you can see that even later segments can be connected back to the themes conveyed at the beginning. The story itself was truly beautiful, and was a large stepping stone for the series following the disappointment we had over a decade ago with Homecoming and Downpour. It truly saddens me that people want to go out of their way to complain about such things but don't even have any sort of attempt to go in with any sort of understanding or nuance towards the title's themes at all, and really makes me question if they even understood the story of SH2, or any of the earlier titles at all. Speaking of which, it makes me think that even the complaints about gameplay don't come from an understanding of the gameplay in the games before. The series never prided itself on the gameplay, but rather the rich story. I promise you, the game is great, and worth your time.",cammy,2024-02-03,seeing lot review truly sudden either completely insensitive misrepresent story complain gameplay stems story one best story series far leaving ton topic teen struggle regret childhood trauma selfdoubt depression many others first segment bit blunt silent hill title later see even later segment connected back theme conveyed beginning story truly beautiful large stepping stone series following disappointment decade ago homecoming downpour truly gardens people want go way complain thing dont even sort attempt go sort understanding nuance towards title theme really make question even understood story sh earlier title speaking make think even complaint gameplay dont come understanding gameplay game series never pride gameplay rather rich story promise game great worth time,positivo
131,131,"Es un buen juego y todavía mejor que es gratis, esperemos que la saga cobre vida de nuevo luego de esto",Jkim_,2024-02-03,good game even better free let hope saga come alive,positivo
132,132,"One of the best silent hill games ever made, Fairly superior to the original games made by the Silent Team. 
Don't waste your time with Pathetic reviews, SH the short message has one purpose only, to send a short message, the story it conveys is very good, specially given the amount of time to tell it.
The nightmare sequences where horrifying to me and it is supposed to make you feel trapped and in despair, specially the final one.
My first statement was a lie, I got to admit, but this game is the most original Silent Hill game since **** memories. Don't let the boomer reviewers dissuade you from getting this game, specially it being free. 10/10",leonnn,2024-02-03,one best silent hill game ever made fairly superior original game made silent team dont waste time pathetic review sh short message one purpose send short message story conveys good specially given amount time tell nightmare sequence horrifying supposed make feel trapped despair specially final one first statement lie got admit game original silent hill game since memory dont let boomer reviewer dissuade getting game specially free,positivo
133,133,I can’t believe I wasted time on this game. It was a story about a girl and her teen **** was boring and not scary at all…at least it’s free,Lady_D,2024-02-03,’ believe wasted time game story girl teen boring scary all…at least ’ free,negativo
134,134,"Occasionally found out that a new SH game has been released. oh hell, has anyone seen any trailers or advertisements before? thanks to the 250 members of the public fan-community that say about it because no one gives a **** at all. And who would like to after this live background menu what is it Minecraft? We are playing for the girl with no certain backstory like classic SH and that might play any effect on the user but actually don't because the whole storyline is written in litter newspaper and yeah, the papers everywhere in these tense scenes with Linkin Park-like music (that should scary me somehow) and flowers monster without any reasons to look like that, really, how the whole gameplay can be based on that **** watching someone chatting with each other,yyyy she is actually dead it is like in Experiment Lain, yyy yeah the same vibe bro, presented by running from Mr. Garryson **** butt-hole bypassing **** with the same root-pattern where the only move you need to do is to turn back and pass the scary segment. Does it really scare someone at all??? even my chihuahua stays calm and pissed off as usual. and the most obscure is that it is a PT-like game seriously not even close to trying to scare with curse words. really is it the content that SH auditory has been waiting for decades. the game that has the SH logo only because they own the franchise, the major point that the whole production group should be interested in creating games somehow close to the previous works. and now it is a **** full of unironically BUTT scenario with never stopping suicide plot-twist, full BRUUH 0>10",Kimoe,2024-02-03,occasionally found new sh game released oh hell anyone seen trailer advertisement thanks member public fancommunity say one give would like live background menu minecraft playing girl certain backstory like classic sh might play effect user actually dont whole storyline written litter newspaper yeah paper everywhere tense scene linking warlike music scary somehow flower monster without reason look like really whole gameplay based watching someone chatting otheryyyy actually dead like experiment main yy yeah vibe bro presented running mr garrison butthole bypassing rootpattern move need turn back pas scary segment really scare someone even chihuahua stay calm pissed usual obscure like game seriously even close trying scare curse word really content sh auditory waiting decade game sh logo franchise major point whole production group interested creating game somehow close previous work full ironically butt scenario never stopping suicide plottwist full brush,negativo
135,135,"Excelente jogo para o retorno da Saga, um jogo que reflete a mente do personagem assim como um verdadeiro título de Silent Hill faz de melhor, não tendo medo de tocar em assuntos delicados para a nossa sociedade, vale muito a pena. Os gráficos estão lindos tendo transições de cenários em tempo real muito impressionantes.",Iraro,2024-02-03,excellent game return saga game reflects character mind well true silent hill title better afraid touch delicate issue society worthwhilethe graphic beautiful real time scenario transition,positivo
