,Unnamed: 0,Comentario,Nome,Data,Comentario_Limpo,Sentimento
59,59,"Daaaaamn this game is good! Exploration amd platforming are great. Combat is diverse and fun, and challenging enough to keep you at the edge of your seat, without ever becoming frustrating.",Ughhh,2024-02-04,daaaaamn game good exploration amd platforming great combat diverse fun challenging enough keep edge seat without ever becoming frustrating,positivo
60,60,"An amazing game to start the new year   , everything was perfect for this game, specially the art direction . I have been enjoyed platinum this game. Special thanks to Ubisoft for this masterpiece. I hope this games sells well so we can get more of Prince of persia.",ArrakisEyes,2024-02-09,amazing game start new year everything perfect game specially art direction enjoyed platinum game special thanks ubisoft masterpiece hope game sell well get prince persian,positivo
61,61,"С настолько сильным интересом я давно ни во что не играл. 38 часов чистого удовольствия от игрового процесса. Признаюсь , сомневался в качестве из-за плохой рекламы, но игра очень сильно удивила. Разработчики красавцы !

I haven't played anything for a long time with such a strong interest. 38 hours of pure gameplay fun. I admit, I doubted the quality due to bad advertising, but the game surprised me very much. The developers are handsome!",RanGom,2024-02-08,strong interest played anything long time hour pure pleasure gameplay admit doubted quality poor advertising game surprisedthe developer handsome hasen played anything long time strong interest hour pure gameplay fund admit dotted quality due bad advertising game surprised muchthe developer handsome,positivo
62,62,"Un buen juego. Esta entretenido. Para ser de ubisoft es diferente de todo catalogo, como volviendo a los origenes pero actualizado. Si no fuera por los bugs tendria mas nota.",Bunker,2024-02-08,good gameid entertaining ubisoft different catalog returning origin updated weren bug would note,positivo
63,63,"Average most of the time, decent at best, action is boring and repetitive, navigation is tedious, puzzles are not very fun, and the story is a cliche.",RefinedInsights,2024-01-30,average time decent best action boring repetitive navigation tedious puzzle fun story clich,positivo
64,64,"The best game I've played in a long time.I really hope there is DLS for this. Game play, graphics, are incredible, it's a big game and took me well over the 20 hours I read it takes.",LMSZulu,2024-02-08,best game ive played long time really hope dl game play graphic incredible big game took well hour read take,positivo
65,65,"Easily the best 2d metrovania because the combat is really fun! The platforming is good and the story actually has effort compared to other metrovania. This is the best PoP since its SOT. 

I really hope one day this combat and PoP platforming can be translated into the 3d space",WeiKaaly,2024-02-07,easily best metrovania combat really fun platforming good story actually effort compared metrovania best pop since sot really hope one day combat pop platforming translated space,positivo
66,66,"Very good Metroidvania and inspired by Hollow Knight too. The combat system is deep and versatile, depending of talisman and special moves equipped you can completely change the combat style. The combinations of button is maybe a little confusing at the beginning, but after a few hours of playing you get used to it. This game has also a good story, well written and explained. Wonderful graphic style, even though in some cut scene it could be a little better. Overall there are some minor bugs, which I hope will be fixed with a patch, but it's a very great game, absolutely recommended!",mpesk,2024-02-06,good metroidvania inspired hollow knight combat system deep versatile depending salesman special move equipped completely change combat style combination button maybe little confusing beginning hour playing get used game also good story well written explained wonderful graphic style even though cut scene could little better overall minor bug hope fixed patch great game absolutely recommended,positivo
67,67,A nice and enjoyable game! The graphics are good and the story is incredible!,fallen_hunter,2024-02-06,nice enjoyable game graphic good story incredible,positivo
68,68,Как и все у юбисофт: на релизе куча багов. На текущий момент не пофикшены баги для получения платины.,sidorenik,2024-02-05,like everything jubisoft bunch bug releasecurrently bug featured receive platinum,positivo
69,69,"The ensuing decade saw the series languish in obscurity until the emergence of Prince of Persia: The Lost Crown – a title that not only recaptures the magic of the classic Prince of Persia games but does so by embracing a 2D Metroidvania framework reminiscent of the series' 1989 roots.

Read more on MalViews",MalBlanc,2024-02-05,ensuing decade saw series anguish obscurity emergence prince persian lost crown – title recapture magic classic prince persian game embracing metroidvania framework reminiscent series root read malviews,negativo
70,70,Une belle surprise ce prince of persia il y a quelques défauts mais surtout de très belles sensations manette en mais bravo Ubi.,Fab,2024-02-05,nice surprise prince persian fault beautiful sensation handle bravo ubi,positivo
71,71,"Pleasent Metroid clone with awesome gameplay and good music. Fun and challenging bossbatle, interesting and rewarding exploration. Not interesting main story and more bad writing with boring charactecters tho. Solid 8.",GeraltRUS,2024-02-05,pleasant metro clone awesome gameplay good music fun challenging bossbatle interesting rewarding exploration interesting main story bad writing boring charactecters tho solid,positivo
72,72,"Un juego en 2,5D horrible no se puede comparar con starfield or  resident evil 2 remake. No. Es feo horrible. Esperando a que rebajen drastricamente el precio.",PedroBonett,2024-02-05,horrible game compared starfield resident evil remake ugly horriblewaiting drastically reduced price,negativo
73,73,"First half is awesome. But then it turns into platforming nightmare. Every turn, every path just long and frustrating platforming section",Ondik,2024-02-04,first half awesome turn platforming nightmare every turn every path long frustrating platforming section,positivo
74,74,"The first Ubisoft game ive finished in over five years and easily the best game they have put out recently. This is an almost perfect metroidvania with a beautiful story, engaging combat, satisfying movement, challenging boss fights and memorable characters. I hope the game gets the attention it deserves and I would love to see a sequel.",jessejojo,2024-02-04,first ubisoft game ive finished five year easily best game put recently almost perfect metroidvania beautiful story engaging combat satisfying movement challenging bos fight memorable character hope game get attention deserves would love see sequel,positivo
75,75,"A genuine Masterpiece ! Ubisoft Montpellier has cooked something very special, both fresh and familiar ! Some platforming sequences and fights can be brutal but there's a ton of accessible options to adapt your skills. Love the boss fight so far and the score !!!",Juju,2024-02-02,genuine masterpiece ubisoft montpellier cooked something special fresh familiar platforming sequence fight brutal there ton accessible option adapt skill love bos fight far score,positivo
76,76,"A perfect Gem ****!

Fantastic controls for navigating the treacherous environments and fighting the enemies populating them. Animations are superb, the storytelling is good, the ART really stands out and is magnificent.

It’s hard but the ""guided"" option seems to provide the Golden Path, thus you get the upgrades more rapidly and is a huge time saver if you can't spend 52 hours (Like I did) to complete the game.

This game deserves much more attention.

I know it’s crazy early in the year but it’s a GOTY (Game of the year) for me.",Soulbeach,2024-02-02,perfect gem fantastic control navigating treacherous environment fighting enemy populating animation superb storytelling good art really stand magnificent ’ hard guided option seems provide golden path thus get upgrade rapidly huge time save cant spend hour like complete game game deserves much attention know ’ crazy early year ’ got game year,positivo
77,77,"Amazing Metroidvania. Ubisoft seems on the right track. Fun gameplay, Solid Story, nice artwork.",Dennidenito,2024-02-02,amazing metroidvania ubisoft seems right track fun gameplay solid story nice artwork,positivo
78,78,"I've played every single Prince of Persia game. This is by far and easily the absolute worst. I never had any difficulty issues in ANY of the other games. This one is nightmare fuel. Not to mention the difficulty is exacerbated by bugs. There's a mid-air dash that can be used to recover from hits... except I spent over an hour trying to complete this challenge in the training only to find the move was bugged.

The combat is needlessly difficult and focuses on sequences of 1-2 hit+dodge+1-2hit+dodge. There are cool acrobatic maneuvers and combos you can do. Truly some fun stuff.

The problem: They can only be performed on the absolutely weakest enemies that can be juggled. Enemies that you don't need to use these flashy moves on.  In addition to the majority of enemies being immune to being launched, there are also unstunnable enemies (and many enemies that are BOTH immune to being launched AND unstunnable) that, once again, rather than incentivize you, they *necessitate* the boring souls-like 1-2hit+dodge+repeat. 

I used to feel so stylish and badass when I played this game. I don't anymore. Every single fight is a struggle.

Traps: Traps are OKAY. If you even touch a trap in sequence, you are teleported to the beginning of the that particular sequence with some health shaved off.  However, there are far too many gotcha moments. 

There are times when you complete a particularly hard sequence and feel triumphant only for a chest to be a mimic that starts attacking you, has way too much health, can't be juggled, is immune to stun, and the attack's telegraph is a red line going horizontally across the screen. Easy, right? Nope. This move is a 50/50. The mimic either launches horizontally across the room - requiring you to jump - OR the mimic launches projectiles vertically into the air - hitting you if you jump. 

I completed 40% of this game before I gave up in utter disgust. I guess every beloved franchise eventually turns to ****.

I recommend this game only if you're an utter masochist who beats most games on the highest difficulty and can input 11 different button combinations in under a second, and have incredible eyes that can track the tiniest of movements and react instantly.

Oh and the story is really disappointing though I don't expect many people to care due to the type of game this is.",TiaxTheMighty,2024-02-01,ive played every single prince persian game far easily absolute worst never difficulty issue game one nightmare fuel mention difficulty exacerbated bug there idari dash used recover hit except spent hour trying complete challenge training find move rugged combat needlessly difficult focus sequence hitdodgehitdodge cool acrobatic maneuver combo truly fun stuff problem performed absolutely weakest enemy judged enemy dont need use flashy move addition majority enemy immune launched also unstunnable enemy many enemy immune launched unstunnable rather incentive necessitate boring soulslike hitdodgerepeat used feel stylish bass played game dont anymore every single fight struggle trap trap okay even touch trap sequence teleport beginning particular sequence health shaved however far many gotha moment time complete particularly hard sequence feel triumphant chest mimic start attacking way much health cant judged immune stun attack telegraph red line going horizontally across screen easy right note move mimic either launch horizontally across room requiring jump mimic launch projectile vertically air hitting jump completed game gave utter disgust guess every beloved franchise eventually turn recommend game youre utter masochist beat game highest difficulty input different button combination second incredible eye track finest movement react instantly oh story really disappointing though dont expect many people care due type game,negativo
79,79,"Jogo sensacional! Mitologia muito boa, com muita interação e um nível de dificuldade bom!",skyrada,2024-02-01,sensational gamevery good mythology lot interaction good level difficulty,positivo
80,80,"The new Prince of Persia game excels in challenging combat and precise platforming. It feels good to play as Sargon because he's fast and acrobatic. His special abilities add even more style to the action. However, your timing of dodges, jumps, and parries is still the most pivotal thing that will determine victory or defeat. 

Even with its simple story, The Lost Crown kept me engaged by slowly revealing the characters' motives and throwing in a few interesting twists. It features scenes that appear like an animated film, which is rare for the metroidvania genre. Plus, those scenes develop the plot quickly and let you get back into the action right away. They don't waste your time.",MurphyBrandon,2024-01-30,new prince persian game excels challenging combat precise platforming feel good play jargon he fast acrobatic special ability add even style action however timing dodge jump party still pivotal thing determine victory defeat even simple story lost crown kept engaged slowly revealing character motif throwing interesting twist feature scene appear like animated film rare metroidvania genre plus scene develop plot quickly let get back action right away dont waste time,positivo
81,81,"Não sou muito fan do estilo de jogo Metro, mas Prince of Persia acabou me conquistando, ainda mais com sua dificuldade mil.",JuSama,2024-01-30,fan style play prince persian ended conquering especially difficulty thousand,positivo
82,82,"Exceptionnal game. Every power feels like a new way to fight or move around, it's empowering and soooo exciting ! Everything is perfectly balanced and i never feel like i'm losing my time, like in other metroidvanias, just trying to guess where i should go. This game values my time, without making it easy on me. Just the right balance between challenging and approchable",DrPouley,2024-01-30,exceptional game every power feel like new way fight move around empowering soon exciting everything perfectly balanced never feel like im losing time like metroidvanias trying guess go game value time without making easy right balance challenging appreciable,positivo
83,83,C'est trop bien !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!et trop beau,Ix,2024-01-29,best trop bien et trop beau,positivo
84,84,"Prince of Persia: The Lost Crown ReviewPrince of Persia the Lost Crown is the latest installment from the long running series Prince of Persia by Ubisoft. This time around you play as Sargon an Immortal Guard sworn to protect the royal family of Persia. However, when the crown is betrayed, and the prince is kidnapped it is up to Sargon and the other Immortal’s to rescue him. If only things could be that easy. The prince is taken to an ancient temple where things are not quite what they seem. Time and reality bends outside the laws of physics, things are not what they seem. Can Sargon rescue the prince or is there more impending danger in store for him? Overall, the story of The Lost Crown was enjoyable. With betrayal, twists, and great side characters pacing perfectly between the short stories. I can’t say it will leave you wanting to experience it again however, some of the side characters would make for some entertaining DLC. The Lost Crown is a 2D platformer Metroidvania style game, if you do not know what that means than let me explain. Metroidvania is a genre of game which mixes Metroid and Castlevania gameplay. Typically, in these games you have an enormous map with bits and pieces being unable to be explored. As you progress through the game you are welcomed with new abilities that allow you access to these previously unobtainable areas. These areas feature treasures, abilities, or a new path to continue the story. As Metroidvania games go this one definitely ticks all the boxes of what makes this style of game so great. The map isn’t overly huge to where you don’t want to explore it all. The puzzle areas while some can be hard, aren’t too complex to where you don’t want to complete them. While on the subject puzzles I think Ubisoft did a fantastic job at the puzzle sections of this game. With just the right amount of challenge, you will be testing your wits as you try and complete these fantastically laid out puzzle sections. These only get better when they add in the new abilities that you get while progressing through the game. Getting a new unique ability and being able to see the many ways you could use it while doing these puzzles was one of my favorite parts of this game. The Lost Crown’s combat is very fluid. Early on I felt like it was too simplistic with a lot of the first few hours being just tapping square as I fought enemies. As you get further in and unlock new abilities you are greeted with a unique combat style that does a great job at not becoming stale. These new abilities are unlocked at a good pace in contrast to the story. With each new ability adding to your overall arsenal and allowing for some pretty cool combinations of attacks. Within the realm of combat is the boss fights, which was probably my favorite part of the game. Each boss fight felt completely different from the last one. Yes, most of these were challenging however, it was a blast trying to figure out the patterns of attacks and the perfect timing to unleash combos on these bosses.  Now before we finish this up let’s talk about the issues with the game. Prince of Persia has a good number of bugs and glitches that I ran across that really affected its score. Simple issues like enemies falling into the ground or game crashes is just the starting point. I had it to where I accepted a quest, and the game just froze up on me. Another part where the background disappeared and my character just floated until ultimately, he just froze, forcing me to quit and reopen the game. Interacting with chests requires a simple press of up on the right joystick, however this would require multiple swipes up or moving away from the chest and going back. This is just to name a few of the many issues I ran into during my 14 hours with the game. Overall, I enjoyed my time with Prince of Persia: The Lost Crown. The story was good, combat while starting off bland managed to become enjoyable after a bit. The game features unique and exciting boss fights and is a well-paced adventure that doesn’t overstay it’s welcome. The game falters quite a bit with how unpolished it is. From the numerous bugs and glitches that caused way too many headaches, to the game crashes that took away from the overall experience of the game. I would suggest Prince of Persia: The Lost Crown but you may give it a bit for the issues to be patched. I would give Prince of Persia: The Lost Crown a 7.5 out of 10... 8 since Metacritic doesn't allow half scores.",PlatinumReviews,2024-01-29,prince persian lost crown reviewprince persian lost crown latest installment long running series prince persian ubisoft time around play jargon immortal guard sworn protect royal family persian however crown betrayed prince kidnapped jargon immortal ’ rescue thing could easy prince taken ancient temple thing quite seem time reality bend outside law physics thing seem jargon rescue prince impending danger store overall story lost crown enjoyable betrayal twist great side character pacing perfectly short story ’ say leave wanting experience however side character would make entertaining dlc lost crown platformer metroidvania style game know mean let explain metroidvania genre game mix metro castlevania gameplay typically game enormous map bit piece unable explored progress game welcomed new ability allow access previously obtainable area area feature treasure ability new path continue story metroidvania game go one definitely tick box make style game great map ’ overly huge ’ want explore puzzle area hard ’ complex ’ want complete subject puzzle think ubisoft fantastic job puzzle section game right amount challenge testing wit try complete fantastical laid puzzle section get better add new ability get progressing game getting new unique ability able see many way could use puzzle one favorite part game lost crown ’ combat fluid early felt like simplistic lot first hour tapping square fought enemy get unlock new ability greeted unique combat style great job becoming stale new ability unlocked good pace contrast story new ability adding overall arsenal allowing pretty cool combination attack within realm combat bos fight probably favorite part game bos fight felt completely different last one yes challenging however blast trying figure pattern attack perfect timing unleash combo boss finish let ’ talk issue game prince persian good number bug glitch ran across really affected score simple issue like enemy falling ground game crash starting point accepted quest game froze another part background disappeared character floated ultimately froze forcing quit reopen game interacting chest requires simple press right joystick however would require multiple swine moving away chest going back name many issue ran hour game overall enjoyed time prince persian lost crown story good combat starting bland managed become enjoyable bit game feature unique exciting bos fight wellpaced adventure ’ overseas ’ welcome game filter quite bit unpublished numerous bug glitch caused way many headache game crash took away overall experience game would suggest prince persian lost crown may give bit issue patched would give prince persian lost crown since metacritic doesnt allow half score,positivo
85,85,"They absolutely nailed it! Such a ""non-ubisoft"" **** thats a compliment but so it is! If you loved Ori you will love this! And the abilities you gain truly makes progression something sought after!",Milansan,2024-01-29,absolutely nailed nonubisoft thats compliment loved ori love ability gain truly make progression something sought,positivo
86,86,"An absolute masterpiece of a metroidvania, the exploration is neat with a lot of entertaining  and challenging puzzles and the combat mechanics is very satisfying with different combinations of powers that allow for unique gameplay styles. Ubisoft did a truly great job with this one!",frankzang,2024-01-27,absolute masterpiece metroidvania exploration neat lot entertaining challenging puzzle combat mechanic satisfying different combination power allow unique gameplay style ubisoft truly great job one,positivo
87,87,I haven play a game this good in a long time I really enjoyed it until the end.,Sharpruben,2024-01-27,play game good long time really enjoyed end,positivo
88,88,This is everything a dope metroidvania should be. The folks at Ubisoft Montpellier made a gem. Which is shocking coming from Ubisoft. But this game is phenomenal. The combats fluid and great. The Metroid/Castlevania elements are dope. The power ups are awesome. The map is so big. Side quests aren’t mainly fetch quests. The difficulty is challenging just enough to where you can maintain after learning enemy patterns. Amazing game everyone should check out if you are into Metroidvanias. This was a great kick off to this years crazy gaming lineup. I recommend it to everyone to be honest.,HipHopHead,2024-01-27,everything dope metroidvania folk ubisoft montpellier made gem shocking coming ubisoft game phenomenal combat fluid great metroidcastlevania element dope power ups awesome map big side quest ’ mainly fetch quest difficulty challenging enough maintain learning enemy pattern amazing game everyone check metroidvanias great kick year crazy gaming lineup recommend everyone honest,positivo
89,89,"I'm 6 hours in and I've basically had a flawless experience. Game controls great with great combat mechanics, has a great story, a ton of secrets to find, amazing boss-fights. Every possible expectation I could have had has been surpassed.",Wyvrn,2024-01-26,im hour ive basically flawless experience game control great great combat mechanic great story ton secret find amazing bossfights every possible expectation could surpassed,positivo
90,90,"after more than a decade waiting for the franchise the comeback while no one would anticipate it to be back as 2D platforming game.I enjoyed the combat it s fresh fast and get really interesting as you gain up skills and learn new moves.Loved the boss battles. Platforming is a bit  annoying but  really awarding when you overcome the obstacles. However, I did not like the animation and environmental  design it felt so outdated and the characters looked so ugly. the story is mild and there is no character development so you kind of focus on the gameplay and not care about any of the characters",ArabGamer,2024-01-26,decade waiting franchise comeback one would anticipate back platforming game enjoyed combat fresh fast get really interesting gain skill learn new movesloved bos battle platforming bit annoying really awarding overcome obstacle however like animation environmental design felt outdated character looked ugly story mild character development kind focus gameplay care character,positivo
91,91,"I enjoyed Prince of Persia the lost Crown very much and it became a special translation for me because this game had a Persian dubbing and made my experience as an Iranian gamer deeper. I think this game is a complete and perfect Metroidvania. The design of the stages, the soundtrack, the combat system and the design of the game world inspired by ancient Iran and the stories of Ferdowsi's Shahnameh make this version much more special.",SINAFARD,2024-01-25,enjoyed prince persian lost crown much became special translation game persian dubbing made experience iranian gamer deeper think game complete perfect metroidvania design stage soundtrack combat system design game world inspired ancient iran story ferdowsis shahnameh make version much special,positivo
92,92,"Pros
Top-class platform mechanics and gameplay.
Excellent episode and enemy designs.
Interesting story.
Very good game duration.

Cons,
Expensive.",sefpancu,2024-01-25,pro topless platform mechanic gameplay excellent episode enemy design interesting story good game duration con expensive,positivo
93,93,What a nice surprise. Ubisoft delivers one of the best metroidvanias of all time.,JockelzF,2024-01-25,nice surprise ubisoft delivers one best metroidvanias time,positivo
94,94,"Game is just stunningly beautiful, controls make my brain tingle just the right way, the world and story within are actually interesting and I just really have a ton of fun playing this game. Well done Ubisoft! So cool to let the rayman guys take on Prince of Persia! And they showed great taste and took their inspirations from all the right games. All here for that kind of stuff! Thanks!",Strohbi,2024-01-25,game stunning beautiful control make brain single right way world story within actually interesting really ton fun playing game well done ubisoft cool let layman guy take prince persian showed great taste took inspiration right game kind stuff thanks,positivo
95,95,Just terrible. Franchise has take a huge step backwards. We're suppose to upgrading in the new gen not going backwards,Perknutz,2024-01-25,terrible franchise take huge step backwards suppose upgrading new gen going backwards,negativo
96,96,Absolute perfection!  One of the best platforming games I’ve played in years.,Redstar,2024-01-25,absolute perfection one best platforming game ’ played year,positivo
97,97,"Worst PS2 graphics game.There is not playability.They don't think about level design, some parts of the game are awful.I'm playing at Ubisoft+, but if I had bought this game at full price I be really regret it.",ArthurFranck,2024-01-25,worst p graphic gamethere playabilitythey dont think level design part game awful playing ubisoft bought game full price really regret,negativo
98,98,Let us celebrate the fact that Ubisoft has managed to churn out something like this. Prince of Persia The Lost Crown is the best game they have made in years! It is a treat to play on the PS5 at 4k 120fps. Sadly I'm unable to attain 100% game completion due to a side quest bugging in the game but I remain hopeful Ubisoft Montpellier will patch this.,Chromaticaa,2024-01-24,let u celebrate fact ubisoft managed chun something like prince persian lost crown best game made year treat play p k fps sadly im unable attain game completion due side quest begging game remain hopeful ubisoft montpellier patch,positivo
99,99,"What a amazing and fun game, at all levels, this is a must play game. Only the price could be a bit lower.",Sousinha,2024-01-24,amazing fun game level must play game price could bit lower,positivo
100,100,"Prince of Perisa The Lost Crown is the perfect proof not only of the quality that the Ubisoft Montreal studio is capable of cooking, but of what Ubisoft itself for many years, apart from the Mario + Rabbids cases, has failed to demonstrate it has Instead. A fresh title, which partly revolutionizes even the metroidvania genre, which winks at the origins of the franchise, with a depth of combat that is unmatched in the genre, an incredible soundtrack and an intriguing story. The voices of the characters are perfect and the use of the Farsi language (the Persian language) is a gem, well done. Who knows where the franchise will go after this title; anxiously waiting for the remake of Sands of Time. Congratulations Ubisoft, you have amazed us all and you deserve the great reception this game is having. You have to continue like this, even with these titles which, although small, diversify from the classic formula and are a unique and original experience.",afrancesco,2024-01-24,prince perish lost crown perfect proof quality ubisoft montreal studio capable cooking ubisoft many year apart mario rabbis case failed demonstrate instead fresh title partly revolutionized even metroidvania genre wink origin franchise depth combat unmatched genre incredible soundtrack intriguing story voice character perfect use first language persian language gem well done know franchise go title anxious waiting remake sand time congratulations ubisoft amazed u deserve great reception game continue like even title although small diversify classic formula unique original experience,positivo
101,101,"This is going down as one of my favourite metroidvania games of all time. Up there with Castlevania SOTN, Super Metroid, and Hollow Knight. This is also a chunky game. There is a lot to do, you will def get your money's worth. POP is back and is better than ever.",JagWar,2024-01-24,going one favourite metroidvania game time castlevania son super metro hollow knight also chunk game lot def get money worth pop back better ever,positivo
102,102,GooooooodThank you for using Farsi dubbing and subtitles مرسی بابت استفاده از زبان پارسی,Pouyarnir,2024-01-23,goobthank using first dubbing subututes مرستفاده ازبان پارسی,neutro
103,103,Its one of the best games of 2023 and i hope ubisoft make sequel of this series because it has a great potential and its so great that they added persian(farsi) language and subtitle and i hope they continue this road,Shayanaz,2024-01-23,one best game hope ubisoft make sequel series great potential great added persianfarsi language subtitle hope continue road,positivo
104,104,"Perfect gameplay with many sequence: platform, exploration, puzzle... The only metroidvania withso many styles included. Good job Ubisoft Montpellier.",jojo,2024-01-23,perfect gameplay many sequence platform exploration puzzle metroidvania with many style included good job ubisoft montpellier,positivo
105,105,I hope the game developers will add Persian language for other games. thank you ️,mrmrmr,2024-01-23,hope game developer add persian language game thank ️,positivo
106,106,[SPOILER ALERT: This review contains spoilers.],Hosseinkd,2024-01-23,spoiler alert review contains spoiler,positivo
107,107,"10 out of 10 simple as that .  Do belive even for a AA game whe have a GOTY contender right here at the start of the year.

Ubisoft hit the mark whit this one",Worfy,2024-01-23,simple believe even aa game the got contender right start year ubisoft hit mark whit one,positivo
108,108,"the xss vision should have higher graphic setting, even ps4pro can do better in some time",Garlic_gddss,2024-01-22,x vision higher graphic setting even pro better time,positivo
109,109,"My god, i love this game. Every part of it.
Combat, plateforming, Puzzles, landscapes, bosses, **** not sleep on this game guys, 
A must play ! 
I truly think we will hear about this game by the end of the year for the game award",Jubasi,2024-01-22,god love game every part combat plateforming puzzle landscape boss sleep game guy must play truly think hear game end year game award,positivo
110,110,"I think this game started out more of an 8 or 9, and then dropped to a 4 or 5 later in the game. The story is not what you really play this kind of game for so it was serviceable. The combat and platforming in the early and mid game are really well done. It felt balanced and fair. Early and mid game bosses felt balanced and fair. It took multiple times to learn attack patterns and adapt. But the late game is where this all falls apart. Bosses become unbearable unless you drop the settings down. Some of the platforming and puzzles are just absurd. This was never my style of game to begin with but since it was done by Ubi and the art and gameplay caught my eye, I thought I would give it a try. And my consensus is simply the game is fun and engaging up to a certain point and then obnoxiously frustrating in the end. I will never buy another game in the style again. Just be warned that if platformers aren't your thing, this game will eventually become irritating to finish.",Cinderchar,2024-01-22,think game started dropped later game story really play kind game serviceable combat platforming early mid game really well done felt balanced fair early mid game boss felt balanced fair took multiple time learn attack pattern adapt late game fall apart boss become unbearable unless drop setting platforming puzzle absurd never style game begin since done ubi art gameplay caught eye thought would give try consensus simply game fun engaging certain point obnoxious frustrating end never buy another game style warned platformer arent thing game eventually become irritating finish,positivo
111,111,"Hey Ubisoft,I played POP the lost crown,I really enjoyed it.that was fantastic, specially Farsi dub and subtitles.over all thanks for this experience that you created for us , by the way ,It was the first game which has Farsi dub and subtitles. We like to play your games at least with Farsi subtitles.",DRya,2024-01-22,hey ubisofti played pop lost crown really enjoyed that fantastic specially first dub subtitlesover thanks experience created u way first game first dub subtitle like play game least first subtitle,positivo
112,112,It is the perfect comeback for a most-beloved series. I am looking forward to future instalments of the Prince of Persia saga!,Herraez,2024-01-22,perfect comeback mostbeloved series looking forward future instalment prince persian saga,positivo
113,113,"Thank you ubisoft for adding Persian language to this amazing game.
I hope in the future all video game companies consider adding persian language",MAhdiMGS,2024-01-22,thank ubisoft adding persian language amazing game hope future video game company consider adding persian language,positivo
114,114,I played the game and the only thing I can say is that this game is amazing and the experience with Farsi was very good,Shoya,2024-01-22,played game thing say game amazing experience first good,positivo
115,115,"Holy macaroni was I not expecting this. Creme de la creme in every aspect: art design, graphics, sound, gameplay, map, navigation, powers, progression you name it. Prince of Persia: The Lost Crown? More like Prince of Persia: Here is Your Crown.",yagulja,2024-01-22,holy macron expecting crime de la crime every aspect art design graphic sound gameplay map navigation power progression name prince persian lost crown like prince persian crown,negativo
116,116,"Fantastic Gameplay and art style. 
and the Persian Dub is such a nice experience",AliDash,2024-01-22,fantastic gameplay art style persian dub nice experience,positivo
117,117,[SPOILER ALERT: This review contains spoilers.],farzadking,2024-01-22,spoiler alert review contains spoiler,positivo
118,118,"This game really nails its combat and boss fights. The art style of this game is also **** awesome Ubisoft game after a long,long time.",Joshy_,2024-01-22,game really nail combat bos fight art style game also awesome ubisoft game longing time,negativo
119,119,I am very grateful to Ubisoft for finally using and supporting the Persian(Farsi) language,smaminsh,2024-01-21,grateful ubisoft finally using supporting persianfarsi language,positivo
120,120,"Imprescindible, si te gustan los metroidvanias a la vieja usanza. Ya empieza el 2024 fuerte.",EdenaRuh,2024-01-21,essential like old metroidvaniasstrong begin,positivo
121,121,"Exellent, if standard, metroidvania with insanely fluid motion and traversal mechanics and strong combat. While the PS2-ish era story and characters leave a little to be desired there is no doubting the moment to moment fun to be had here.A complete, and welcome, overhaul of the Prince of Persia series.",royalguy,2024-01-21,excellent standard metroidvania instantly fluid motion reversal mechanic strong combat phish era story character leave little desired doubting moment moment fun here complete welcome overhaul prince persian series,positivo
122,122,The platforming alone is hindered by having to use the analog stick for movement rather than the D-Pad.  Good job giving gamers the option to switch...  Note sarcasm.,RiffMachine,2024-01-21,platforming alone hindered use analog stick movement rather dead good job giving gamers option switch note sarcasm,negativo
123,123,"One of the best Metroidvina style games and of course Iranian , Thanks to Ubisoft for making this game",MDmohammad,2024-01-21,one best metroidvina style game course iranian thanks ubisoft making game,positivo
124,124,"This game is my very first Metroid Vania, and my first 2D platformer in a long time. I'm one of those people who, not being used to the genre, might have been skeptical, but I was right to take the plunge, because Prince of Persia made me want to dive into the Metroid Vania genre. I think it can only be the mark **** game to make you want to play it again, or discover other games that come close!

Focusing on gameplay now: the gameplay is lively, and there's never a dull moment. The map exploration is top-notch, the platforming sections challenging but with a clever progression that makes the whole thing super enjoyable. The combat system is super-deep and satisfying, pushing us to adapt to different bosses and enemies.

The story takes the codes of Shonen, you follow the build up of a hero, so it's efficient!

In short, a huge favorite.",,2024-01-21,game first metro mania first platformer long time im one people used genre might skeptical right take plunge prince persian made want dive metro mania genre think mark game make want play discover game come close focusing gameplay gameplay lively there never dull moment map exploration topnotch platforming section challenging clever progression make whole thing super enjoyable combat system superdeep satisfying pushing u adapt different boss enemy story take code shone follow build hero efficient short huge favorite,positivo
125,125,[SPOILER ALERT: This review contains spoilers.],Ahmad,2024-01-21,spoiler alert review contains spoiler,positivo
126,126,"This game is AMAZING. You can really see that they put effort in the game. Also, you can play it in Persian which is like wow.",Cragger,2024-01-21,game amazing really see put effort game also play persian like wow,positivo
127,127,Best story dialog and gameplay persian language is amazing we hope add persina language to all games,Thegame,2024-01-21,best story dialog gameplay persian language amazing hope add persona language game,positivo
128,128,"Very satisfying game
Smooth parkour
Smoother combat and battle
And another good point in this game is Farsi dubbed it's very perfect & clear",TahaCypher,2024-01-21,satisfying game smooth parlour smoother combat battle another good point game first dubbed perfect clear,positivo
129,129,The level design and gameplay were really great. Persian dubbing and subtitles were an interesting experience.,So-hell,2024-01-21,level design gameplay really great persian dubbing subtitle interesting experience,positivo
